feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
-3.884407430943064,2.2623722271995645,0.336173350785288,0.09892534007104681,-0.6302320736464391,0.030916358434137647,-0.15761047393833727,-2.157042310799857,-4.744254831471218,2.3558696491203874,0.39631968200786294,-0.878486078447962,2.393001346715571,2.865365352811066,-6.09397030443126,0.311999394277207,-1.650242739836119,-0.8360057276891061,-0.257981075197194,-1.218176066807319,3
1.7078751821281584,-0.41973145642346255,-2.1362302307715995,1.20803635676008,-1.2298831152865406,-4.061986585904477,2.4914245166300555,-0.7813448073445253,12.60962865896974,1.0392345304668034,-1.771422551443844,0.5659998163307935,-0.8543792971128403,3.0853074483795204,-0.6440219913185954,3.234859842253835,-0.39143098351274275,0.30862020208924695,-1.7254057561934328,1.8341345643623908,2
0.3160174851526276,-0.018609865851549667,1.412577151697092,2.828295371366525,-0.6362568349860365,-3.0262211311981444,2.7978851715571547,9.781006734315758,-3.0791157679512877,1.6460836227586553,-0.34463483700815617,-3.792338513044784,1.664324672435058,-3.3160253123571244,4.086233236842498,-3.2017672852289474,-4.265637432359303,-4.654084986571738,-2.9052054498683613,1.2705292241471429,1
0.9155325862965206,3.3247141826268574,-0.9328227792177697,2.3840399619167623,1.625330309075195,0.6052683279309312,-1.1290555872110086,-0.9733284301743191,-3.5699567325126567,-0.19476115598136912,-0.28568654809226357,3.8839921390557106,3.198461244350428,-2.5989951974308036,-0.42992239800688953,1.3821869172347063,-1.687325216868619,1.2522543021427437,-2.6997844980939303,-1.0236597461307144,1
0.8830869510026311,0.5917997220521432,0.03403197572396932,-1.178505138934156,-0.466227391717112,-1.6015018189856607,-2.56610229238646,-2.01764581591965,5.098238953512993,-0.0631736335752584,-0.39039446711714254,0.9544931953182358,-4.554316911066122,3.477438685313706,0.3562739944195699,-0.13342095821629152,-3.6225029353183307,-2.3743095267929477,4.350271572567088,0.7639029085756444,2
0.0021064366799044,-1.2168237050063746,3.034334572695717,-0.11321266751232317,0.09637712311403587,0.411772424898199,-1.0633882780318094,2.626646913445513,-5.528179689726247,1.1406887440468796,-0.614423524447842,-3.800765817804827,-1.0377444289594728,-2.1949050938039636,3.341062090326312,-1.782590993200742,0.8613527971589763,-1.8354885994483081,2.9003567784582027,0.5541429265127488,3
-2.347392964828588,-2.3170490771808856,0.6866288953142238,-3.8127040600297555,1.6123115279035483,5.942866765941781,1.0610242919200814,1.7352303695823452,0.9703798565333872,-4.593899031052847,0.3093904424598202,-0.062489097606742705,1.3969954694786528,-0.29564863958036924,-8.907433767113682,7.194779734679251,1.3432436955874536,0.31332959264436616,10.721826949350023,1.048794439671241,2
-0.6040566481156193,-1.921220492811094,2.1248174511417184,1.5309724756266267,1.3486931986455122,3.503046189304187,-2.2395153353074555,0.14429117119568768,0.8513973578126114,1.1727240217498869,0.878654850180379,-2.9444615868001183,2.718080646753532,2.4286380066597633,-6.780185841403483,3.7699091294097995,-2.8970392972655095,-4.504330560297585,14.283920793573184,1.5783426774972855,0
1.4708390720673983,-3.561246433818815,-0.9981957459890087,0.8684583950496463,-0.3330397757389188,-0.6317924265595101,3.6129887148279027,7.847033655813766,3.2176925897126405,2.4117536105932587,-0.9023171545945426,2.395512794757554,1.3480303270630567,-0.5412623058095842,0.6381867791179924,-0.2651600599380113,-4.902465667505263,-2.2871203577131176,-0.1598945030137632,-0.05510144973232095,2
0.29522647354177745,-2.323107791918103,-0.12206731140690641,0.7506192566949925,-1.424971171815412,0.7310266342792093,1.8120223210466242,6.189033603900337,9.740735186447546,-0.17362310694088268,1.1003928922787292,-3.5944026254920036,-1.6111245719058673,1.3304894907301281,-4.530029543855954,4.609891421955053,-4.734386659775076,-7.628060713634083,10.514671150995385,0.5076118229432475,2
-2.1213803077896927,-5.463057198215658,-1.2934753953331581,-1.1236114647436732,-0.09665390961814083,3.7383960360560837,2.5169316581767482,8.455252969616724,3.845698225922394,0.8903713725289332,-0.3912998898983776,-0.4427514115182656,2.0991228009114122,0.4045629989669681,-6.380503049004743,5.192836117044078,-4.492867981706387,-6.336034061288815,10.550414322365866,0.34809529178734483,2
0.8871429769112724,0.7076512407956339,0.48695817476150416,3.0655854142371517,-2.4301223757273562,-0.24223085354525353,-2.0983362345611027,-5.845712110279249,-1.6871226405696125,0.4554158729968453,-1.196515048150933,1.408949779748728,3.5006697239298363,-1.5315612128845166,0.7104684368937589,2.196975162434109,4.9975262219486005,4.78574523771399,-1.2880742223122084,0.2744683356365649,1
0.985649333256012,-1.1040871173670421,-4.532292778193918,-1.817882881918142,-0.26904109188808245,0.7230666650858131,-0.5692545965683067,0.48889226890391657,2.6462913344005505,3.270202130278262,0.586801850735655,0.14682388337103736,2.7381556540643928,1.9364588983826017,3.1247262707884658,0.4423432795164637,-1.5688859820916687,-2.8012844201600524,-1.0193226177679076,-0.8247339795023627,3
-0.3126320584325538,1.9660806038082757,-0.5653042129551205,1.9670546787570908,-1.5722305440781297,2.6980880584039753,-0.8274026875849647,-2.577189125308449,-0.6187985771793594,-2.4603530960063678,0.21655473837820582,-0.1866118105670116,0.34155950025456794,0.1597571663499342,-3.6312441932026833,-1.8008793084159977,-0.3950931163718435,-0.9226913413855378,0.6766405166451233,1.9941237407344399,0
1.8337070137858253,1.5970511051531169,3.996478047998465,0.921718344590639,0.3467240162419504,0.6156029352069738,3.5611263899947376,12.811369367947034,-11.67356793039127,-0.2562242043112798,0.16179154060272016,-7.300705705885392,7.488051793303325,-7.1445881286910025,4.9425674952155045,-1.9791111102753236,-2.2610171480295156,-2.3350808819194393,-1.3079631747594844,0.6734288127536935,0
2.561379046815391,-0.4842837968372947,1.2484332559793343,-0.5335520500621325,-1.1216462365331947,1.554546257468643,-1.2448203980686428,-0.4748140442926803,0.08238174675058084,-0.3723038570690711,-0.007708651482244078,1.3669755536024146,-1.9394811759335173,-0.17731001738438146,1.3270629071851416,-0.9725894086951954,-1.1166566290683895,0.32464762287922344,3.1776334913855178,0.00806675941113609,2
-0.9018802301313433,3.891890992670072,-0.41947552182327996,0.12718311501124702,0.38714831606090655,1.1963845742742083,-1.5534227072934192,-5.232360172175093,-8.260719202626726,-0.7583586838142542,-1.6724045258123525,5.3831598372652865,4.4626038086224895,0.5257004895402739,-2.658667557724805,-1.9057498989526738,-0.5027726710063161,5.545817530102666,-5.5497587033122056,1.4443434119799452,1
-0.42607461790926904,1.8673165551397146,-1.1753520512684488,-2.183736435229375,1.1469628682551696,-1.778483412466323,3.1214199540920182,1.651381501100222,2.4390570972395578,1.4209026083948602,0.7177387066589793,0.056284696050978855,-0.20369480056775235,1.6331045755374105,-1.5925677373277451,1.6023530607177734,-1.7867350128926738,0.04930363288531195,-4.196824250723417,0.509887247921195,3
-1.1087931723505722,0.8162161562638962,-1.4843662683314731,0.7131963510004973,0.753213446416157,-0.11205663060240345,1.3133474701651626,2.920527817717875,-2.263087092571541,0.35934830119365047,-0.38738174501471484,-1.4970296263032465,0.29641301269726317,-0.3089064501628185,0.9080096192354484,-4.300140440906839,-2.1738423353974987,-3.0326403078248356,-4.53528522114624,-1.3099875117317676,1
4.225270630630873,-1.6093799980473413,4.544277016437647,-1.9126230850010835,-0.975532935614632,-2.2982859323330453,-0.46796595757092163,9.09567160089808,-1.8992202519431076,-2.0553835728737337,0.5981721503347945,-5.741256405268424,1.5828052320276886,-3.198730958685165,9.521545504139436,-0.7723194927080093,-1.893639253088982,-1.4240809609845608,6.112093723549549,0.10451403607582113,0
-1.4781324918697987,5.034707851393791,3.5729983888043755,0.5769340613366729,0.6561162018602708,0.019506076153759544,-3.9328494745593474,-7.678672473472671,-14.018867221834451,2.513018355228964,-0.4708498301222839,0.9029722034754988,1.8063949203013956,-2.3991654151879316,0.4023935729510488,0.6218248132262885,4.449740527809588,5.608640747653384,-3.7306779006882254,2.0565858207075958,1
-2.060464875011609,-2.079703356640933,-3.0271175890756243,2.316412841481605,-0.6519521540233857,1.9857697670889631,-1.2882301591839087,-1.7526362773329205,-1.6366520608456412,5.395282286183502,0.7854825898295763,-1.0384129491620282,-0.06948713205073087,-0.29948504793694664,0.3025548696379976,-0.7671907786163027,1.6254070974846733,-4.529288494537306,-0.9965804369068041,-1.2486634247626274,3
-0.24126959395603498,-1.6179643129254133,0.6869658108213267,1.8617162307033663,0.33516056653511783,2.6346789539959747,-0.06336829190326065,1.2539388288298279,-6.437380783200956,1.5654313987989519,1.963552833543816,0.8322659228433988,-1.8149554997408042,-2.8239758052514423,1.4654610465028872,-5.0551736862764285,0.30500674888267176,-1.2192702580774943,-2.1725338935210656,0.22629226724343637,0
0.9804690008390238,3.164916348512872,0.32891567594229265,-2.3082933112531947,1.8968887478720813,1.0324460008080205,-3.316179662860656,-1.6942727488785916,-7.899849784918175,2.7021373723583144,0.5516802322559695,-2.2422731697963885,-2.8057476499495486,-3.293891815676097,6.89855217905033,-0.7516465855674093,1.9433913835038146,-1.6641396050055535,-2.437529407636821,1.041732852654597,1
0.6243197960135696,-3.7139173225651296,-1.3321175268953747,-2.019346602743785,-0.16065328636607445,0.17691695071202718,2.5820566209937463,9.011789977873152,10.766486182531015,1.1786142148417917,-0.20316852898467888,-4.738666341851969,-1.627772788984521,2.6254724333498958,-1.6758796550059527,3.6820294222246197,-6.131773591952644,-9.254890485513249,10.018353750971482,-1.4208939852234432,2
-1.8118932565246217,3.8642606607442134,-0.4923138450271175,-2.8320015940680463,0.10607257638683824,-3.885972041922645,-4.776653928874621,-6.486539426175092,-10.592206203307166,2.869351326797811,-0.9501525300518722,0.037727488762041794,-0.3497514922306133,-0.7668829960999576,9.24616280491839,-2.778134912864272,4.626199844645084,3.7850152463230464,-9.89653667154269,0.7002098475187654,1
-2.6771387504075914,-2.257227371247056,2.311207768887228,0.8603264872085261,-0.24266646142712253,-0.4081742154806858,1.3942943599174202,7.631058384301738,-2.9674827016421315,-2.976787409103335,-0.9770721461414011,-0.9219085216253493,1.1253496877195557,-3.4986241611789377,-1.649835011670223,1.5347467593131054,-1.4569735620798856,-1.754467702017064,4.0613906721025765,-2.2690772729524014,0
-1.7402014769475733,1.160596837410034,0.29123097732534553,1.7205053082704445,-1.1785727847701737,1.8021703684554415,-1.086113231811604,-1.6439715670886899,-1.1803650641876418,-0.4398021269707091,0.6727567871994219,-1.227861752459541,2.3998853629995924,2.255179247042974,-5.825711146939467,-0.1907299505145862,-2.2481971221750494,-2.1218982613159425,4.25234387490206,-0.8866391692045981,0
0.11518290348996008,2.7860382411946496,0.10233904950394623,-2.989964937455489,0.5698763759795229,0.5262137091746011,1.0084994929659465,-5.899220536263528,1.0133387445972823,0.48330818938886955,-0.24791602574300886,0.5449079830121575,0.6277583924889761,6.453846718881578,-5.270811471017783,-1.7853896775416875,-0.9581868895726362,3.6490993412893666,-1.9989730511492658,0.1847686502490239,3
1.0179841443717577,-0.24300388050575783,0.42238983216121795,3.093329087780207,-0.35854252756260974,-2.734682050631752,5.925769520046598,6.460740173944759,4.490378825648146,4.984984805577836,0.5463989516672716,-2.8374100003355562,-0.12549349065451887,0.4083512451946112,-1.654105045901911,-0.6068278677860381,-3.8388490530577593,-3.7934363651974814,-3.6930248273656687,0.8544377511405561,2
-1.4468587009206324,0.7923942914504818,-1.355233913224985,-1.921941147152217,-0.1664855842815459,-1.6689597881296234,1.90324988549694,3.086422998291617,-0.8737572399846986,2.286261852124121,1.3255002197212566,-0.06221456440845974,0.6141041240891997,-0.29905844951187244,0.5508488110971954,1.9734887157678838,-1.2170128795197375,-1.0764676357013443,-3.689515062957201,-0.31444379029762937,3
-0.33028525578408063,-3.374972428935447,-0.6528685388522277,2.0293262263148746,-0.577004439727203,-3.735685655789917,3.146292836359184,10.276369491314247,5.41988299914452,0.6136715257519125,0.2839278876047216,-4.434345076024743,0.5550092585026407,-2.0610035180729014,3.7655415962222496,0.5220447121073959,-2.514007852691676,-6.026762768540573,0.7897960837456377,-0.012276533502175885,0
-2.299063847261835,3.7693596821822744,0.41349700403061196,-3.1650275440080944,0.9177721505515003,-2.5267821103334316,-1.973518353412024,-8.875344208781032,-5.696397427974025,0.9532093047184613,-0.3471614824184498,5.013206438040305,-1.1207876998447581,3.1754436296964093,-0.9139254056960872,-0.9144929982235332,2.3506294821666396,7.561153867521145,-7.5933252691663675,0.6879020828923982,1
1.186319218615733,0.3026090533510726,2.015624563744822,-0.3492311060695469,-0.4050110714506975,0.4956088576572827,-0.9007150477060064,3.5485388123500026,-5.65154975362684,0.05972989730907097,-0.09326066554176463,-1.731053271655263,-1.1992032955701912,-2.4936115927343234,4.3731464279585675,-3.5027423819145382,-1.6999622459099601,-1.925471320333725,0.45087128259687925,1.1722749596080682,3
-0.9695225793473661,-0.43484419489558457,0.9739587346785264,2.174038915297791,0.7791306255883522,0.6183209769012747,-0.43693974229028787,-1.0626795992210052,-4.418320291405353,1.7385456035866778,-0.17963037272551532,-0.4041474722178029,-1.0867185508064483,-1.3549476630246473,0.3294691209570057,-2.909234105887868,1.4689396691705188,-0.31293107285289173,-1.9858262981187549,0.09535027433277855,0
-0.5766865184088166,-3.261120650153803,0.26074620839265683,0.798593587500676,-0.1538087778810355,1.0364419639272724,1.150222414630238,6.131060231605842,-4.174140752858233,1.5403326653374485,0.7230703241355783,1.7091133282387783,1.396486823169644,-2.7481789592335937,1.1907661957187408,-1.1837214361578956,-2.2373141727038908,-1.7252400325275978,0.5431362820350819,0.701255639443369,3
0.8531443163483272,3.83854262994617,1.9450093615467652,-3.6614432856876977,1.1748140575856918,-3.5760022997369165,-1.164627533771693,1.0538112928037404,-11.559369612582127,-1.997947368249747,-0.9463138227477964,1.9123660623873024,4.226383572278598,-3.3052346751795776,8.550684346509424,-2.0763802888272718,1.323348379678981,7.3614804508889735,-8.868483749230133,-0.10069587281717701,0
-3.042340407062841,1.6966447721738191,-1.8260082382278957,-3.192183363535328,0.4340684871831768,-1.5946276327292668,-5.27810951877387,-9.249056023765844,-9.060639137244735,2.4212685042842703,-0.3829992144834577,2.2226540487360262,1.0962265126618245,0.9574789035525482,5.452775163200394,-1.2071970968471089,6.036110628711907,5.159146036881094,-7.205776925643142,0.36905204858996804,3
-0.11167027245662631,3.611403050611491,-1.940018037738818,-1.7665596626955444,0.7911400043558836,0.4189606587264828,-1.147966037550166,-4.97627438702754,-5.9735461287421,0.03744044417983661,1.1792631585792293,4.905689758562088,5.06473263453793,1.9171561299702726,-0.487173168499306,-1.7836067751993276,-0.6047436965374495,5.528406340273371,-6.946035527714858,0.32525167585434406,1
0.18277156566621933,0.5806235101994908,-1.406049837097056,-0.6682193424480629,1.263539010796508,-0.16554244631654402,-0.9586375805820233,-0.7288322030514905,-0.6377412201868256,2.152444744144538,-1.1283513375107777,-2.4728670954512313,-0.48006591097700446,1.452426297993401,2.8941003087302453,-2.88293993412793,-0.5746112695397274,-2.6784526392262773,-1.8000202662508238,0.5475398201690533,3
0.42590377162346993,2.042282910700976,1.6908265229507073,1.3145177200248561,0.6104398198094931,-1.0393949994283056,1.9832802083242063,4.560111718240427,-5.012807950125949,0.878411864289085,0.1804960560780812,-2.9237081868978625,3.352170011846291,-2.2923884682821507,1.2569959147153202,-1.3004542007386801,-1.5914217198216323,-0.7189242361789163,-2.9447975056865037,0.01590865839963108,0
0.0681329880599355,0.6095460327315869,-3.96179942476765,3.573722465960487,-0.8047518137191378,0.640782656263587,0.0346345500383185,-0.7657589056532959,8.052518533874018,-0.8210924581770898,-0.05786615921434102,-2.7207759271036878,-0.6629538474573928,-0.2691863725969844,-0.9845151235730958,1.1369648817337237,0.506831382175577,-5.338763228409273,0.1284380876954245,-0.8072156774844398,1
3.2102417723021373,-0.6043550147053312,-2.477647521506899,1.162987564671161,-0.30234956633175064,-1.016328923083966,2.479419464811495,3.3165993962736477,10.911816326569907,-3.7341064232500125,-0.5112594578695273,0.9220558487151769,0.6743841773177885,0.6004818866971573,0.4083435600825233,0.6156691683931864,-2.6442124277697614,-0.8757783468641949,0.12194475756349099,-0.034572225485819015,2
-3.7705489112872574,3.208466794953284,1.1305946885178522,2.315533746600002,-0.16833763423719086,0.6997573719522723,-0.5549925014015773,-6.91270763626521,-2.483073852596064,-0.11258889808140726,-0.660147867336476,0.4790103470199747,-1.401593784645685,3.9086800607413688,-9.18465065701357,-2.5602803814901742,-0.4218813101488982,0.7549779570419011,-1.055167368899055,1.0825370086829098,0
-0.6163779401161769,-0.5821654055541052,1.4094652531731282,-3.537680679634507,-0.5299929317034754,1.2378534231431848,-0.3461674049644339,2.822972598337237,-7.9920374972341275,-0.7818425573019285,0.5491266755583651,1.2407491367058328,1.4597261045776952,-2.9423788546680747,2.6799695178649294,0.5846443369529856,0.9971752004061123,2.5323069467392103,-0.31193792769641104,1.40904596641209,2
-5.036900972089481,-2.402993112127527,-2.1993514180329976,-5.075965718652873,-0.9080669707599653,-7.539089763670556,-1.8302910516092716,0.4709834204245668,-2.6067081313151688,3.5545207357291506,-1.428067176105445,-2.157545753057824,0.5961235827805051,0.47970786973756363,9.593820662733153,2.5755387390510225,5.372761570248802,1.3154065304056857,-6.439670825708577,-0.425924599317566,1
0.6138312526685694,3.0775214953438015,3.235979972803689,-1.350794684508703,0.019290880373942807,-1.499104272513629,0.8987582235034604,5.044249687449541,-13.884265190973151,0.9265286163906226,-1.4439289224922272,0.5094947779182657,4.320828153371221,-5.682603347785107,5.647806870969212,-1.0239335371363398,-0.17234091701550258,4.028896169959751,-6.80821493018392,-1.6037294750298954,0
0.12599391233784174,0.7121457063311336,4.534493300502844,-0.9619922378254828,-1.2512279153776757,0.26492182754326077,-0.8606199795756142,-0.5157725745850258,-4.158238868459046,-3.794595123029569,-0.8097354673898115,-1.6404064012244586,-0.39963769380135217,0.27918579631476415,-1.0052143487325178,-2.3297451709376684,0.4418652360776001,2.9034088047299162,3.5238854311756325,0.8695725186534211,0
-3.004094628937157,1.6346825287480233,-1.0390616717448826,4.151099337283451,1.110499865647384,-0.2988525885625306,4.70309392650705,6.968473717538185,-6.747696239057206,0.8297973553544238,1.075390554416414,-0.35808065727680316,5.948701227721672,-4.926902606162775,-2.709575366169381,-0.48549631325953535,-1.2510096383706495,-1.2551758428016435,-8.366416151954809,-0.46291637948632713,0
-1.0240395074681197,-0.1274213894582753,-2.971016511294505,-0.9671645999855644,-1.8116398471183872,0.3458538382793046,0.5645599690353551,0.315243999626782,-0.8029975191957516,2.027414301852981,-1.1689809102124997,-1.7219681777953095,0.2590720571450422,0.005681646577230248,2.4720780076956443,-1.713421199588458,1.174851429119503,-2.1238297560572845,-4.702073907003504,-0.46056602975955757,3
-1.291781981656913,-0.6872181693571777,-2.0427995971663444,2.6531769390691715,-1.015507438813321,1.6306267629307036,-1.1053312724331097,-2.236109053305569,1.1259552492312477,0.6776193876414747,1.5947619890438636,2.015650697930722,0.5409627886697785,2.429298937732518,-3.8590269683197507,-2.5503537243202037,-2.5672690359663903,-2.4229769155850027,1.0324425865329776,1.607019008249281,3
0.7977032715228185,3.6209480063080233,-1.742556426991655,-0.73878263469773,-0.6059900460849119,-5.079260831956301,4.5282362395137365,-1.5778872494417262,4.585370424044193,0.5458072040833182,1.083261776294304,0.33473610453836056,-4.201114097073803,1.8313588858627607,2.6010306765874125,-4.530672121766692,0.9332284451971506,3.0656096547857707,-14.862568268397384,0.5553988606517399,3
-0.3313995959707061,1.602016370894953,0.7863189903017631,-0.43788111650587025,0.8353334353648353,4.04630153700441,-1.4126684879573679,-2.2651848817881204,-6.5165828931995895,-1.194576192422102,-0.08119318413546972,0.6846613654842011,-2.2711340071433916,-2.821632227245643,-0.7024660239824825,-1.5246670786983283,1.9314732152581353,0.4421712867417823,-0.44961224499032093,-0.37093110360766823,0
-3.3098397673428113,1.840996212084858,-1.4419220908991681,3.6810100200163745,0.9497003842778697,0.7795764573263098,-0.6572071009913905,-1.499944534822581,-5.678330415010579,4.100684994700545,-0.41343880237651026,0.7912371323803193,-0.37896712965128043,-1.2416616824772009,-2.8199463146281816,-1.5401912313168524,-1.000813872250578,-3.53911549171604,-4.161637889487535,-1.9795942758525282,1
4.024995657607187,-0.5236924221861027,-2.464705065964392,-3.2780646146037964,0.6460832412118543,-0.8654037741377529,1.7355782098029695,10.047584013765524,0.3290502110282831,1.8883911206667587,1.2979401935351325,-2.85107684959643,1.0511652013263724,-5.246850554927739,11.567167349692255,1.5989131135488925,-1.62302939053815,-4.228706368917604,-3.054235817910987,0.11523986697201831,3
0.9298433186819982,-1.5113749865876647,-0.48696767662141427,-1.897956157391389,0.35303924841500095,1.9385582710538967,-2.3158287522186995,1.140841162688863,-2.377367827575424,0.6101048785613891,-0.2785847237567147,-1.6638653903151468,-0.561845665911614,-0.27223232828104604,4.287725163686357,-2.151604247574733,-0.5738753899614465,-2.7724150375139542,3.0259644928831864,2.8425937280104594,3
3.0232886025519283,1.5731513197952838,-0.05625694225736244,2.4414254725849025,0.17782979970543425,0.8177168609348864,-1.0380401531757597,-0.326462834678656,3.7913189337554143,-2.190238319430281,1.1026920460743783,-2.7710299535423664,2.4050034715513204,1.5978413213925742,-0.1293132722128104,-2.1305062384714226,-2.7944548314191797,-2.3123620273768974,3.686118315531033,-0.5102911595630633,0
-1.2686792359059285,1.2104824604535827,-2.29701965511714,-3.0743890393795272,1.6787838073868548,0.5732662051907431,-0.7108193222965609,-2.7178141653546253,-2.762298672215845,0.22268177571098857,0.3308635310669119,-0.32458518042787565,-0.32054669361886057,2.3207659756140315,1.6437489884540653,-3.927387933665642,0.6137102713784005,0.34412773358050275,-5.010817531694541,0.01742895295810179,1
-3.0324255333340506,1.133554123086722,-1.201458528987938,-0.574204169571294,0.43737267417966835,-3.22994890986621,-0.0003587982987895977,5.746311144393572,-0.041203057536449504,-2.8010776773492463,1.2322042374139113,-2.2388878795164633,2.053919426386869,-0.6279592838268252,0.9945415910575416,1.022886379490859,-3.3187974156352973,-3.7985510381530077,0.049081078018817496,0.15226937580750002,0
0.44547477128090585,-0.7560993464925132,-3.2623270389620775,-0.12705534368194293,0.5247925755013217,-0.9272079340948387,2.103277101738544,4.537262368238473,2.9308780222939315,1.935340161628011,-1.1491796022167802,-0.10280368437177223,4.822716037403671,-1.0942616234203997,1.6385787085489045,3.891027752739041,-1.0991562729014401,-1.6488961451281354,-1.944873664717956,0.7860172908142086,3
1.7369129585478755,0.22729506366892716,4.502328775648264,-3.569241723038874,-0.736901352231799,2.9276659101248197,-1.4058471237990462,-2.4248841633142444,-10.277734652678447,-0.5110368584669327,-0.4666189681756455,0.478058030325321,0.6286329917468905,-0.37789128626318,1.7583448423200534,-3.456326892752368,2.1660498773644044,5.897235055939955,1.0053030528859024,-0.21188953119824255,1
-0.09621161271732559,-0.35855979552470696,-0.809151111354476,0.8505946003533251,0.9753357348887596,0.5691027190985765,-0.03463790308179393,3.2961386714384466,-1.1227642077197024,1.411274191566882,-0.9764255397315984,-0.34758688337967947,1.5808422265930004,-1.8150111276431387,0.6836055599665808,1.5271734325626505,-1.7583686112931682,-2.956813018641396,1.317015308818358,-2.0343558678843627,3
-1.2991409473468147,-1.5811590883684188,0.43492510364455894,0.0873692377853803,1.3561067142103251,0.06580022910989403,-1.562067686434275,3.03498939721117,-6.191274335945153,1.735292200614321,0.5292999339436693,-1.766799470528091,-0.2997137904580174,-1.6975353025732787,4.209456191964417,-3.595248893000791,-0.7690550386094106,-3.148146254129169,-0.04198675701632435,-0.695680744166515,3
